App ID,App Name,App Size,App Languages,App Category,App Age Rating,Recommended IDs
1671630782,"Telemedicina24
 17+",81.2 MB,English,Health & Fitness,17+,"[1558049963, 6469519763, 1558049961, 6449255372, 6476068273, 1487439135, 1661013131, 1473049149, 6444570628]"
6446888752,"SecPay
 17+",9.1 MB,English,Utilities,17+,"[1462429111, 1601598156, 1518982217, 1592204907, 1600051150, 1527949024, 1669560515, 1470337846]"
1669993409,"Ø§ÙÙØ§Ø¶Ø­ ÙÙ Ø§ÙÙÙØ²ÙØ§âªØ¡â¬
 4+",99.9 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074, 6474523211, 6468837401, 6473701235, 1522198829, 6462732857, 1589857697]"
6446052669,"ICBC Knowledge Test
 4+",5.5 MB,"English, French",Education,4+,"[1479309153, 6480028354, 6474120084, 6451828670, 6461310777, 6475038489, 6477732829, 6458538383, 6451484536, 1643624761, 1663534795, 6450245807, 1640376914]"
1668666074,"Le petit savant
 4+",93.7 MB,"English, Arabic",Education,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 6444527456, 6476112980, 1506256113, 1540942437, 1534150931, 1639071804, 1591939657]"
6443520518,"Zion - Bible Penpal
 4+",38.7 MB,English,Lifestyle,4+,"[1626277171, 1644573702, 6448314894, 1623135841, 1585939837, 6446017645, 1610964021, 1671028117]"
6446839532,"Deprem UyarÄ± DUYAR
 4+",33.3 MB,English,Lifestyle,4+,"[1630905084, 1630905082, 6446066374, 1461443631, 1660027550, 1360309770, 1372054007, 529488079]"
6447786935,"Elmasry Academy
 4+",33.4 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
6448699185,"Elshora soccer Academy
 4+",35 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
6448699518,"Aqua Academy for Swimming
 4+",33.7 MB,"English, Arabic",Sports,4+,"[1503818623, 1641295602, 6444379464, 1609418366, 1587334243, 1619676542, 1668666074]"
6446514899,"CitoyennetÃ© Canadienne
 4+",5.9 MB,"English, French",Education,4+,"[1479309153, 6480028354, 6474120084, 6451828670, 6461310777, 6475038489, 6477732829, 1664665676, 6467506977, 1370269285, 1569610092, 6479655327, 1661112097]"
6448948927,"Auction AlSahraa ÙØ²Ø§Ø¯ Ø§ÙØµØ­Ø±Ø§âªØ¡â¬
 4+",39.9 MB,"English, Arabic, German, Japanese, Polish, Simplified Chinese, Spanish",Shopping,4+,"[1687076714, 1618973721, 1532124126, 6473614498, 1514918622, 1616173038, 1644750171]"
6450312959,"GFAM Movie Checklist
 4+",64.6 MB,English,Entertainment,4+,"[1229229266, 1643879437, 1439967089, 1537010244, 1473398077, 859991237, 739360888]"
6447702136,"CUCDH
 4+",10.7 MB,English,Medical,4+,"[1682315453, 1565453830, 1434235923, 6470065596, 1673556357, 1330234175, 6443803002]"
6449546354,"Shopping list - ShopeN
 4+",27 MB,English,Shopping,4+,"[1689607517, 1535084412, 1161581452, 1591792446, 1110320125, 1514353107, 449457690]"
6450832072,"Willows Stocks - Life Tools
 4+",56 MB,"English, Simplified Chinese",Lifestyle,4+,"[1695096833, 6459147177, 6473739806, 6468482519, 6470039910, 6473195808, 6470507932]"
6450313958,"AIã¨ä¸ç·ã«ï¼æã¾ã§ããæ­£âªè§£â¬
 4+",31.7 MB,English,Entertainment,4+,"[1691118868, 6483495137, 1567904587, 1069689630, 1628595509, 6450755473, 1449225427, 1629133476]"
6446039274,"Reel Tok
 17+",133.7 MB,English,Social Networking,17+,"[1622253864, 1622253862, 1391232658, 6450923662, 6445877819, 1597909084, 1582760398, 1604445650]"
6443969596,"iPot - Create a Timetable
 12+",79 MB,English,Productivity,12+,"[1634752986, 1625021474, 1643418225, 6479328561, 1631623887, 1416748200, 1288650209]"
6449454926,"AgungWarehouse Track & Trace
 4+",39.1 MB,English,Business,4+,"[1574191408, 6444581805, 6443969331, 1669511426, 6476919617, 1642042361, 1592541152, 6479749692, 978199882, 1478556984, 1574574093, 1604620668, 6457259937]"
6450919433,"NRec
 4+",621.6 KB,English,Utilities,4+,"[892792411, 1608172468, 1583119263, 1566582676, 1564456335, 1658997990, 6475716359]"
1536933998,"COSYS Lademittelverwaltung
 4+",145.6 MB,German,Business,4+,"[1339758724, 1590122203, 1388825827, 1403691319, 1403697108, 1409645364, 1536934618, 6450922111, 1535918661, 1609606530, 1626640788, 6469053778, 6446250130]"
1671681675,"Floaty: VESC Stats & Tuning
 4+",51.3 MB,English,Sports,4+,"[1671681827, 1622371894, 6478919786, 301049600, 667446064, 1610517133, 643351983]"
1531081605,"Oke Charge
 4+",124.9 MB,English,Navigation,4+,"[1693614650, 1667229977, 1505511437, 1615738603, 1619976036, 1635165356, 1616825030]"
1563476999,"Fillip Fleet
 4+",123.8 MB,"English, French",Business,4+,"[1253112120, 6466182923, 1471084336, 1471211412, 1484530451, 1492330715, 1466691105]"
1606793010,"EQI Trader
 4+",143.5 MB,English,Finance,4+,"[491904274, 1041958375, 1467956990, 1445437827, 1501414115, 1613359059, 1615444583, 1633153817, 1586821559, 1478438810, 1534020542, 6443440331, 1475419152]"
1613803577,"FORMs â¢ space Story Royal Saga
 4+",154 MB,English,Games,4+,"[1603275003, 1470051090, 6451061898, 1490254132, 6469410181, 6469686995, 6463245597, 6455374704]"
1621924191,"Vidit - Now
 17+",30.6 MB,English,Social Networking,17+,"[1546485770, 1517810299, 1004913923, 1372371067, 1642910676, 1668847627, 1628583015]"
1615444583,"EQI Investimentos
 4+",539.6 MB,Portuguese,Finance,4+,"[491904274, 1041958375, 1467956990, 1445437827, 1501414115, 1613359059, 1423243100, 1633153817, 1534020542, 1586821559, 1425140944, 1530566311, 6444870587]"
1633187663,"ææºåºâªåâ¬
 4+",54 MB,"English, Simplified Chinese",Shopping,4+,"[1633187665, 1631689680, 6446362740, 1436471875, 1502958137, 1514340491, 1606918156]"
1632112115,"Vyyer Scan Enterprise
 17+",52.3 MB,English,Utilities,17+,"[1565739595, 1565739593, 6443841020, 1663275916, 1062301658, 1574233906, 1444736663, 6468264194, 562994451]"
1658238477,"FCS Order
 4+",41.2 MB,English,Food & Drink,4+,"[1658238479, 1673684057, 6472413206, 6459366240, 6470392719, 6459536797, 6448721586, 1630938501, 1643186412, 6464430972, 1593907909, 1631357848, 6443502290]"
6443873463,"AfriKonekta
 17+",88.4 MB,English,Travel,17+,"[1650178598, 6443661063, 6476437430, 6476451684, 1612600168, 1449609457, 1619781263]"
1663923572,"Megic
 4+",15.2 MB,"English, German",Lifestyle,4+,"[1663923574, 1607524417, 6448798402, 1596274717, 1063214923, 1599279727, 1671092818]"
1667460430,"Lolya Factory
 4+",52 MB,"English, Arabic",Shopping,4+,"[1353070004, 1626728467, 1557340670, 1522349473, 1526643938, 1558623267, 1591385116]"
6444200251,"Senderos de CLM
 4+",81.3 MB,English,Sports,4+,"[1597506595, 1516155351, 6476983634, 1193065614, 1581767943, 1471596913, 1474894762, 1635362913, 1570770264]"
1661741639,"American cooking star
 4+",523.7 MB,English,Games,4+,"[1661105599, 1592682831, 6444334611, 6444334083, 1661743894, 6473897618, 6450290252, 6472628512, 1484041103, 1594605102, 6460859493]"
1673343904,"Runna
 4+",10.6 MB,English,Business,4+,"[1631843154, 6450684488, 560089880, 1245243443, 765801658, 992795726, 1509085587, 1314963982]"
6444128755,"OthelloZ
 4+",7.2 MB,English,Games,4+,"[1492997052, 1524303087, 1604416169, 6453886952, 6480108245, 6444685524, 1495089196, 1197944711, 1616580829, 1056367184, 1599266404]"
6444369413,"Bookea
 4+",81.6 MB,English,Business,4+,"[1650427369, 6443904988, 1546841493, 1076339783, 6479981727, 1613751546, 6471261807, 6446017075]"
1659774596,"Nails Arts
 4+",65.5 MB,English,Productivity,4+,"[518516055, 1019175347, 657638277, 831854018, 518516052, 1158733945, 837303673, 1637019138, 6469706976, 1313470810, 1115800249, 6471990861, 1058455664]"
6444691540,"Q-Pulse
 4+",28.2 MB,English,Utilities,4+,"[1598102386, 1598102384, 6444587377, 6468240268, 1612026102, 1565265876, 1478409175, 543277853]"
6444716798,"ECLAIRS
 4+",50.4 MB,English,Education,4+,"[1640262841, 1617740794, 1538858709, 6459449085, 818774530, 905858743, 1635673987]"
6444707315,"Hive O
 17+",49.8 MB,English,Travel,17+,"[1656281481, 6467008765, 6475510847, 1502041180, 1023406078, 1659948209, 1446847238]"
6444781575,"GestorVet
 17+",48.4 MB,English,Finance,17+,"[1623289291, 1543085378, 1585380851, 1460586602, 1465726801, 1612822348, 1586328146]"
6446095789,"Heritage Pension Advisors
 4+",26.7 MB,English,Finance,4+,"[1558174243, 6444350619, 6443605673, 1659721675, 1584187431, 6443334663, 1580591095, 594231327, 1476731092, 6454931849, 1591748546, 1048981758, 1472426853]"
6446591152,"Geo4Physics
 4+",45.2 MB,English,Education,4+,"[1582396379, 1613335725, 6474457894, 6467878104, 6450014369, 6448865096, 6467128592, 1668765001, 1634401549, 6477299525, 1639680739, 1597333028, 6444340184]"
6446652847,"Global Finances Accounting
 17+",43.2 MB,English,Finance,17+,"[1589091921, 6478033468, 1589091919, 6447591623, 6475050595, 6464113574, 1562920370, 1591675452, 1461509423, 1396238600, 1460027695]"
6446787809,"Pick and Run Socio
 17+",26.7 MB,English,Shopping,17+,"[1679062914, 6446787807, 1414459191, 1521385750, 1470121384, 1347597903, 1474871473, 1610220567]"
6446693318,"Elite Office
 4+",43.8 MB,English,Productivity,4+,"[1268972225, 1461107075, 1607558334, 1561588385, 6451069403, 1638510858, 1589388724, 6446790301, 1532855104, 1643103677, 1588725828, 967594709, 1470184427]"
6448402332,"Alumnos AGOJ
 17+",1.2 MB,English,Education,17+,"[1643775365, 1644439062, 1643775363, 6443803762, 6443709893]"
6447183137,"DIGMA NetPrint
 4+",19.4 MB,"English, Russian, Simplified Chinese",Utilities,4+,"[1723995210, 1405367542, 1576404009, 1632829893, 1533648669, 1227992769, 871741640, 1499263885, 1562641276]"
6447282695,"Equip: Authentic Joy
 4+",45.4 MB,English,Health & Fitness,4+,"[1680839407, 6445867050, 6474464008, 1583078910, 6443587967, 1578421524, 1509789506]"
6447945524,"Bidvest Business
 17+",68.1 MB,English,Business,17+,"[1026864454, 1278837149, 1270742629, 6445992046, 1457558139, 1398978829, 1489143323, 1161658277, 1607802433]"
6448189070,"Siembra IA
 4+",50.7 MB,English,Utilities,4+,"[1670727988, 1614346805, 1585831711, 1576713561, 6463053038, 1229488845, 6443945192, 1531552366]"
6448278644,"Ongarakudil
 4+",57.1 MB,English,Lifestyle,4+,"[1684225031, 6483863782, 1573899011, 1509876289, 1470220106, 1597204647, 1084344273]"
6448531076,"ì½ì´âªì§â¬
 4+",7.8 MB,Korean,Lifestyle,4+,"[1656948137, 1557184863, 1600498335, 1542941310, 1555629389, 1531691394, 1593981753]"
6448695920,"Awesome All Time Text Stickers
 4+",86.9 MB,English,Stickers,4+,"[1680921383, 6447544573, 6449940613, 6448694939, 6447310577, 6447544857, 6447364145]"
6448704422,"Releaf Resources
 17+",26.6 MB,English,Lifestyle,17+,"[1685691558, 6499362554, 498097665, 6478239922, 6451420546, 6450787739, 6447643124]"
6448306964,"Gareth
 17+",21.2 MB,English,Shopping,17+,"[1649419890, 1659509657, 1670723212, 6466658371, 1639595625, 6450490797, 6450793867, 6446189236, 6470205591, 6472821111, 1629749894, 1622389385, 6446651174]"
6448636511,"gotPayments
 17+",11.1 MB,English,Productivity,17+,"[491596190, 1316783756, 689066844, 634194338, 1625352844, 1552751218, 6447565033, 1621671011, 1068911190, 1005120814, 6447537694]"
6448762354,"Wgpfs
 4+",237.1 MB,English,Sports,4+,"[1686217879, 6448965075, 1583421048, 1094201670, 1619002343, 6443457460, 1571860924, 1592490832]"
6448793303,"Wild Space: The First Outpost
 4+",327.6 MB,English,Games,4+,"[1614607352, 1154039682, 1564971729, 6462968635, 1526558859, 1574706402, 1591889563]"
6449275507,"Cevat Kuyumculuk
 4+",5.1 MB,"English, Turkish",Finance,4+,"[1625714498, 6447768602, 1625714496, 1390561306, 1461444466, 718801998, 1502705296, 634054863, 982625233]"
6449136307,"D win | Ø¯ÙÙØ§Ø± ÙâªÙâ¬
 17+",90.1 MB,English,Business,17+,"[1487791908, 1540008383, 1504279293, 1577037453, 1541519529, 1576671345, 1539607316, 1503186234, 1529922423, 6466739186]"
6449588740,"æèµ·-éªä¼´æ¨åéâªæ©â¬
 17+",270.2 MB,English,Lifestyle,17+,"[1615385237, 6449588576, 6468976127, 6449962914, 1600425930, 1670057333, 1518963812, 1322930931]"
6449257110,"Lely Field Service
 4+",51.3 MB,English,Business,4+,"[597814383, 828933448, 1465085579, 1351844686, 1008620400, 1668956806, 1596301171, 1486579888, 1609600100, 513026463, 1565310045, 1486067534, 1514527222]"
6449493979,"Workpulse MDR
 4+",14.5 MB,"English, Japanese",Business,4+,"[978685151, 1042796801, 1037739240, 1037597148, 978685152, 1440361209, 1036139777, 1369325716, 1573738343, 1524333296, 1492602364, 1523874281, 1217022476]"
6448945257,"Alamode By Akanksha - Shopping
 4+",47.1 MB,English,Shopping,4+,"[1687059936, 6445953273, 1545087223, 1591399697, 1579325125, 1476031752, 6473089328]"
6449460245,"LEO AI
 17+",61.5 MB,English,Education,17+,"[1686727276, 6471495954, 723566381, 1588287085, 6449567519, 6469060484, 1604649723]"
6449393916,"Wasetakom | ÙØ³ÙØ·ÙâªÙâ¬
 4+",75.6 MB,English,Business,4+,"[1677948086, 6446439081, 1644007350, 1642310559, 1319181514, 1591623720, 1622985297, 6466286769]"
6449357939,"Watoosee
 17+",157 MB,"English, Afrikaans, Amharic, Arabic, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Finnish, French, German, Hebrew, Hindi, Indonesian, Italian, Japanese, Korean, Malay, Norwegian BokmÃ¥l, Persian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swahili, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese, Zulu",Entertainment,17+,"[1688703305, 1460340438, 1500612818, 6480507800, 901148233, 1478654749]"
6449026961,"Rubikas
 4+",24.5 MB,"English, Turkish",Business,4+,"[1276280124, 1276280125, 1543614642, 6446150758, 1631993608, 6447337409, 1606949006, 1663437816, 1440130022]"
6449256267,"Strom â photo groups
 4+",44.2 MB,English,Photo & Video,4+,"[1688391809, 6473918100, 1243269429, 6476418833, 6473797324, 1331166080, 1664317870]"
6449604327,"WLOU Radio
 4+",17.3 MB,"English, Spanish",Entertainment,4+,"[1686447107, 6448804074, 964876537, 1481497819, 1596361067, 1669568742, 1572447915, 1431877215]"
6449609581,"Compete - Minigame Showdown
 4+",15.8 MB,"English, French, German, Spanish",Games,4+,"[1689848432, 6476064566, 6474980496, 6449751981, 1164894268, 680495664, 1459903763, 1057415516, 6474488563]"
6450876393,"ToPonts
 17+",37.9 MB,English,Productivity,17+,"[1695489380, 6445999201, 1670374661, 1623326261, 1193750579, 1492850828, 1044537226]"
6450875734,"Ordinarius
 4+",20.7 MB,English,Food & Drink,4+,"[1482643732, 6450255675, 6464405552, 6459409695, 6448781416, 6449254047, 6447863974, 1658577068, 1580566072, 1561781733, 1624690726, 6446122448, 1601163661]"
6450876888,"JuegaMarcelo
 4+",146.9 MB,English,Games,4+,"[1694133747, 6457203268, 1631735134, 1637454714, 6447751496, 1619131653, 6450145602]"
6450894432,"ä¸è¯¾å§(æå¹ç®¡çç³»ç»âª)â¬
 17+",64.6 MB,"English, Simplified Chinese",Education,17+,"[1695555246, 6467092155, 1441088125, 1536243699, 1519359680, 1595025303, 1625840776, 1617976605]"
6450897823,"IQ Test - Math Quiz
 4+",46.7 MB,English,Reference,4+,"[1669746065, 1669746063, 6451413636, 6459060906, 6476018590, 6458532859, 6447694378, 1644378921, 1664516543, 6450911305, 6480346002, 1507943034]"
6450892694,"Conant Conditioning
 17+",23.9 MB,English,Health & Fitness,17+,"[1203849988, 1203849989, 1642965797, 1584500169, 1660382490, 1596482202, 6474503882, 935532952, 1618657952, 1298699342, 6448387241, 1663883843, 917795269]"
6450896253,"C.D. Barano d'Ischia
 17+",52.3 MB,Italian,Reference,17+,"[1656248118, 6450397533, 1662997366, 6474484573, 6475737214, 6461381272, 6475195686, 6443396074, 1609252480, 1643479601, 1374140944, 1524040409, 1589390454]"
6451026409,"PDF Lock Unlock
 4+",18 MB,English,Utilities,4+,"[1622141150, 1665636774, 1660886565, 6461419954, 6444260220, 1662857523, 6448657229, 6444889806, 6474602222, 1638369289, 6448339626, 1604395355, 6499267149]"
6451010051,"Suave102.Net
 17+",25.6 MB,English,Music,17+,"[1675683005, 6479067873, 6445971864, 6446125438, 6479643308, 6476746373, 6479378286, 6464438821, 6467755963, 6463306676, 6456042585, 1533464043, 1673532908]"
6451026524,"SolarSystemPlanets
 4+",6.2 MB,English,Education,4+,"[1696242930, 6452240296, 6463500370, 1547604251, 6444920872, 1498321556, 1076985045, 1170904676]"
6451027600,"Freshcious
 4+",47.2 MB,English,Shopping,4+,"[1567025976, 6443542867, 6443535230, 1590801812, 1581924699, 1578215426, 1574458670, 1454956797, 1469194074, 1614409775, 1487781755, 1025309304]"
6451034755,"The Best Hits
 17+",18.1 MB,English,Entertainment,17+,"[1548193315, 1637995955, 553450789, 6447311306, 1506710893, 6444296618, 1600051027]"
6451037365,"çº¦è¶å°âªå®¶â¬
 17+",56.4 MB,"English, Simplified Chinese",Lifestyle,17+,"[1696258570, 6451037621, 6459831244, 1536883222, 6444570278, 1601757966, 1615505256, 1625851385]"
6450997480,"S17 dance
 4+",9.4 MB,English,Health & Fitness,4+,"[1693327922, 6463720030, 6466279225, 6465135041, 6470447412, 6472032012, 6480116161, 1156811743, 6447175434, 6446626315, 1583189436, 1510540614, 1559790336]"
6451002849,"Nicoletta Valentina
 4+",169.5 MB,"English, Arabic, Danish, Dutch, French, German, Greek, Hebrew, Indonesian, Italian, Japanese, Malay, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish, Vietnamese",Shopping,4+,"[1696161800, 6444423095, 6444151498, 1493015261, 6463274917, 1476096203, 1572319172]"
6450997381,"Proyecto Radio Mx
 17+",10 MB,English,Entertainment,17+,"[1616661260, 6451253897, 1504320872, 6449841014, 6449593445, 1552471165, 6462686523, 1029930092, 1482095076, 1466216725, 1597144000, 982774983, 1164201127]"
6451037008,"Crazy Road Rampage
 4+",527.2 MB,English,Games,4+,"[1696257967, 6453605360, 6450366183, 6450460535, 6477821179, 908557411, 1623194814]"
6450997256,"Hector Reyes, MBA
 4+",15.9 MB,English,Finance,4+,"[1137340501, 1146113594, 1402137178, 1137340502, 6450386064, 1486343186, 1486343141, 772157969, 6475259149, 6466748858, 1462087820, 981981295, 1580646953]"
6451001150,"SÃ¡ch Má»m VN
 4+",52.5 MB,English,Education,4+,"[1696145174, 6478752644, 6461691793, 6463772984, 6467827549, 6476800422, 1584361830, 1572801511, 1555448061, 1482222030, 1511482669, 1584451371]"
6451037372,"Teltower Carneval Club e.Vâª.â¬
 4+",22.5 MB,"English, Arabic, Czech, Finnish, French, German, Italian, Japanese, Korean, Norwegian BokmÃ¥l, Persian, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",Sports,4+,"[1696258833, 1637844120, 1459768911, 1597573267, 683357020, 1478406323, 1574456738]"
6450999412,"Aprender a Proteger
 17+",36.1 MB,English,Education,17+,"[1457588236, 1514133789, 1505570113, 6459536732, 6450023180, 1671783058, 1462991018, 1553956241, 1475836665]"
6451011510,"Aman Photography
 4+",90.8 MB,English,Photo & Video,4+,"[1592733035, 6472440925, 6470201367, 6466164299, 6473889531, 1635944378, 1459643759, 1227376846, 1533650645, 6478654988, 1555032654]"
6451038207,"KULTURE FITNESS
 4+",104.3 MB,"English, Arabic, Czech, Danish, Dutch, French, German, Greek, Hebrew, Italian, Japanese, Norwegian BokmÃ¥l, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",Health & Fitness,4+,"[1696259433, 1670586556, 1582976893, 1668375845, 6450180203, 1522968007, 6446181677]"
6451041517,"Taqueria Salsa
 4+",1.8 MB,English,Food & Drink,4+,"[1468834564, 1638044940, 1605575184, 6475811160, 1643880733, 1610991660, 1611494796]"
6451039609,"P.K. GALLERY
 9+",79.6 MB,"English, Dutch, Finnish, French, German, Italian, Japanese, Polish, Simplified Chinese, Spanish, Traditional Chinese",Shopping,9+,"[1696262882, 1608169542, 1614382096, 1448083203, 1509179671, 1199612608, 1590879813]"
6451042422,"BOXiQ
 4+",13.5 MB,English,Health & Fitness,4+,"[1696272546, 6451482323, 6446269596, 1604805466, 6449252439, 6443792328, 1546707727]"
6451042431,"Golden Shield
 4+",70.4 MB,English,Games,4+,"[1696273168, 6478577411, 6476273617, 6476657263, 6476591769, 6479204547, 1643370240]"
6451044771,"BROX
 4+",104.7 MB,"English, Arabic, Czech, Danish, Dutch, French, German, Greek, Hebrew, Italian, Japanese, Norwegian BokmÃ¥l, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese",Health & Fitness,4+,"[1696282232, 6484162541, 6463439427, 1496518871, 1494732071, 6474183993, 1286778771]"
6451044709,"Pinos Genil
 17+",49.3 MB,Spanish,Lifestyle,17+,"[1696281688, 1444603817, 1333032534, 1078034513, 1539424330, 1540558945, 1602422470]"
6451048881,"Holiday Pizza & Bar
 4+",3.4 MB,English,Food & Drink,4+,"[1574850752, 1578242733, 1599295762, 6451043796, 6443560629, 1522286562, 1528134655, 6449546503, 1462879901, 6444047938]"
6451046173,"Wolfe Electric
 4+",51.5 MB,English,Business,4+,"[1696289605, 1524698059, 1593207252, 1538890245, 1462597689, 1585372751, 1600768972]"
6451054107,"Spa Concepts Spa & Salon
 4+",31.4 MB,"English, Finnish, German",Lifestyle,4+,"[1696340709, 6478923772, 1595178713, 1616927263, 1465138542, 1658419549, 1460296696]"
6451045163,"Netsurf Internet
 4+",80.7 MB,English,Utilities,4+,"[1492907012, 1643680574, 1620362965, 1595534764, 1543396751, 1503686026, 1501834296, 6475194794, 1297193461, 1606755337, 1559339640, 1156047132, 1468426442]"
6451053631,"Lincoln County Schools - TN
 4+",33 MB,English,Education,4+,"[1478794942, 1296069782, 1465196987, 1418678970, 1502461203, 996201078, 6445800883, 6447589318]"
6451056123,"Daybreak Church Hawaii
 4+",35.4 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Education,4+,"[1696372580, 1658928727, 6447790823, 1491888022, 6479675283, 6446127244, 1670509075]"
6451056397,"Richmond Dale Church of God
 4+",35.3 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Education,4+,"[1696372281, 1612075333, 1527784027, 1546899682, 1514837175, 1572463254, 6446180269]"
6450190671,"Nordic Flow: Breath Training
 12+",66.2 MB,English,Health & Fitness,12+,"[1688746883, 1562094758, 1659076532, 6448387241, 6477149460, 1643501265, 6448100865]"
6449364100,"Body Art Business
 17+",85.8 MB,"English, Italian, Polish, Ukrainian",Business,17+,"[1688722291, 6461407749, 1562164085, 6448043497, 1436924025, 789983812, 6444007480]"
6450017757,"Loveself: Heal Nightmares
 12+",9.5 MB,English,Health & Fitness,12+,"[1642627360, 1664272484, 6450017481, 6477399245, 1634165827, 6479343570, 6474789616, 1573920118, 6473524067]"
6450033132,"Ai Prompts-Chat
 12+",6.1 MB,"English, Simplified Chinese",Utilities,12+,"[1670817844, 1634364744, 6470289765, 6443591510, 6446581455, 6478647598, 1357961740]"
6450643931,"RUMI-SMART
 4+",160.3 MB,"English, Arabic, Bengali, Bulgarian, Cambodian, Croatian, Czech, Danish, Dutch, Estonian, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Latvian, Lithuanian, Malay, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Slovenian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Urdu, Vietnamese, Xhosa",Health & Fitness,4+,"[1693675901, 6450172842, 6478898524, 6471968702, 6467077172, 6478580571, 6449167848]"
6450653516,"Pen It Down
 4+",1.6 MB,English,Productivity,4+,"[1694233626, 1559109922, 1611143330, 462234530, 1513937436, 1539258115, 1294105620]"
6451004629,"Logbook Calculator
 4+",2.9 MB,English,Productivity,4+,"[1696187073, 6447063339, 777214609, 878612832, 1240868095, 1341250365, 1563837295]"
1533979713,"æ¯æãã¯ã¨ã¹âªãâ¬
 4+",219.6 MB,Japanese,Education,4+,"[1533979715, 1620997566, 6461420201, 1495063370, 1645641281, 6443714795, 1375375145]"
