App ID,App Name,App Size,App Languages,App Category,App Age Rating,Recommended IDs,Parent ID
1573246763,"Chinos Pizzeria
 4+",116.7 MB,"English, Spanish",Food & Drink,4+,"[1572983198, 1573792323, 1573423871, 1573754869, 1573753605, 1573580270, 1573575998, 6444011302, 1665197026, 1571891914, 6443990404, 1571541696, 1566127843]",[1474337000]
1535021079,"Mr. Shawarma
 12+",55.3 MB,"English, Bulgarian, Catalan, Dutch, French, German, Italian, Polish, Portuguese, Spanish",Food & Drink,12+,"[1535021081, 6444632936, 1610930741, 1596995754, 1537050963, 6449196574, 1547691406]",[1474337000]
1609704370,"Charcoal ChickenÃ¢ÂÂª.Ã¢ÂÂ¬
 4+",114.5 MB,"English, Spanish",Food & Drink,4+,"[1609702753, 6478608538, 1610073618, 1609934368, 1609716973, 1609709808, 1609913799, 1140961052, 1572483821, 1635287297, 1437536944, 1567188280, 1572250357]",[1474337000]
1434589029,"IndigoÃ¢ÂÂª.Ã¢ÂÂ¬
 4+",124.2 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1585617778, 1585963661, 1430150156, 1374829610, 1588769244, 1583241995, 1409399891, 1356304936, 1600403775, 1058959277, 436491861, 989540920]",[1474337000]
1585617778,"The Dark Kitchen
 4+",123.3 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1434589029, 1585963661, 1430150156, 1374829610, 1588769244, 1583241995, 6470910799, 1356107397, 1530370563, 1510225647, 566347057, 1164423781]",[1474337000]
1105835091,"Looney's Pub
 17+",38.8 MB,English,Food & Drink,17+,"[1437401011, 1628971802, 849930663, 6448058627, 1586974464, 6450190294, 1246863616]",[1474337000]
1609639566,"Nespresso (NewÃ¢ÂÂª)Ã¢ÂÂ¬
 4+",39.3 MB,"English, Catalan, French, German, Italian, Japanese, Korean, Portuguese, Romanian, Spanish",Food & Drink,4+,"[342879437, 342879434, 6476221016, 1563551721, 1550334350, 1618025336, 1546648442, 1479679351]",[1474337000]
1622220956,"Wayback Burgers Ireland
 4+",14.9 MB,English,Food & Drink,4+,"[1570842779, 1459858045, 1595895213, 6445921346, 1616695163, 1453957457, 1640092092, 1594826144, 6450306893, 1287487940, 6446405766, 1634429086, 1608860979]",[1585606247]
1374829610,"Shanz Grill
 4+",115.7 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1585617778, 1434589029, 1585963661, 1430150156, 1588769244, 1583241995, 1632581190, 1314983833, 1609011581, 1581578384, 6443885628, 1575219204]",[1585606247]
1430150156,"Red Chilli Nottingham
 4+",124.5 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1585617778, 1434589029, 1585963661, 1374829610, 1588769244, 1583241995, 1609059675, 1102347711, 1546071920, 1048613361, 1046909251, 1634543825]",[1585606247]
1585963661,"Francescos
 4+",125.5 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1585617778, 1434589029, 1430150156, 1374829610, 1588769244, 1583241995, 1661144198, 1485360740, 1572313092, 1570925306, 1627573197, 6445942871]",[1585606247]
1588769244,"Yummys
 4+",123.7 MB,"English, Spanish",Food & Drink,4+,"[1582839235, 1585617778, 1434589029, 1585963661, 1430150156, 1374829610, 1583241995, 1582072871, 1566589085, 1524586715, 6447237032, 6444165092, 6443590937]",[1585606247]
1663322316,"Paradise Pizza's
 17+",115.3 MB,"English, Spanish",Food & Drink,17+,"[1593429110, 1661822374, 1127932834, 1079419289, 1102347711, 1663314676, 1661695053, 6472265436, 1583985655, 1585606247, 1673748306, 6443547780, 1624427278]",[1585606247]
1643294506,"Ship Simulator: Work Machines
 4+",746.5 MB,English,Games,4+,"[1565171853, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1600367795, 1619013795, 1605917402, 1595575307, 1585606085, 1554809100, 6443625420]","[1605388852, 1370599950, 1631311380, 1611978184, 6446139013, 1643294506, 1600367795, 1370599950, 1608789604, 1605388852, 1543581137, 1370599950, 1172501360, 1172501360, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1611978184, 1600367795, 1605388852, 1608789604, 1370599950, 1600367795, 1611978184, 1172501360, 1608789604, 1172501360, 1370599950, 1611978184, 1605388852, 1605757785, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1644160969, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1606868055, 1370599950, 1608789604, 1611978184, 1605388852, 1525518430, 1585606085, 1172501360, 1608789604, 1611978184, 1370599950, 1605388852, 1172501360, 1608789604, 1370599950, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1370599950, 1172501360, 1608789604, 1611978184, 1605388852, 1608789604, 1172501360, 1370599950, 1611978184, 1605388852]"
1580905628,"Teeth Run
 4+",71.1 MB,English,Games,4+,"[1563291063, 1549654782, 1639371861, 1604165895, 1566385195, 1576524617, 1631533771, 1570706910, 1587687220, 1575864209, 1572752569, 1572980671, 1587172483]",[1605388852]
1615964799,"SteamRoller Fast forwardÃ¢ÂÂª!Ã¢ÂÂ¬
 4+",95.1 MB,English,Games,4+,"[1458864121, 1443547788, 6444126266, 1455216397, 6443844639, 1496972358, 1605138939, 1643099657, 1610733553, 1616878671, 1607977002, 6444358094, 1613309219]",[1605388852]
1576524617,"Camouflage Master
 4+",65.7 MB,English,Games,4+,"[1563291063, 1549654782, 1639371861, 1604165895, 1566385195, 1580905628, 1631533771, 1571257730, 1573051221, 1563893780, 1576164569, 1578351562, 1574165570]",[1605388852]
1600367795,"Backhoe Loader Truck Simulator
 4+",349.1 MB,English,Games,4+,"[1565171853, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1613352783, 1439470961, 1598962061, 1610297424, 1612058541, 1624630891]","[1605388852, 1370599950, 1608789604, 1611978184, 6446139013, 1643294506, 1643294506, 1600367795, 1370599950, 1608789604, 1605388852, 1611978184, 1643294506, 1370599950, 1172501360, 1611978184, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1643294506, 1611978184, 1605388852, 1643294506, 1608789604, 1370599950, 1611978184, 1172501360, 1608789604, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1605757785, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1644160969, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1606868055, 1370599950, 1608789604, 1643294506, 1611978184, 1605388852, 1172501360, 1608789604, 1611978184, 1370599950, 1643294506, 1605388852, 1172501360, 1608789604, 1370599950, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1605388852, 1370599950, 1172501360, 1608789604, 1611978184, 1643294506, 1605388852, 1608789604, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852]"
1542564543,"Warzone Idle
 4+",304.5 MB,English,Games,4+,"[597467998, 597467995, 6446354857, 1536018938, 6444500938, 1554773046, 1579912571, 1473675089]","[1605388852, 6446139013, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1630312125,"Electri CityÃ¢ÂÂª!Ã¢ÂÂ¬
 4+",96.9 MB,English,Games,4+,"[1584332419, 1565513262, 6444678406, 1577218485, 1582823116, 1630102251, 1536465619, 1636441614, 1642507312, 6448909670, 1620346047, 1628733479, 1604162695]",[1605388852]
1629904853,"Idle Black Hole
 4+",223.9 MB,English,Games,4+,"[1458380579, 6443978017, 1661340252, 6444727332, 1632085764, 6468486683, 1605388852, 1606704781, 6444211128, 6443829672, 1195110094, 6465173528]","[1624074656, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1604165895,"Coach League
 12+",147.6 MB,English,Games,12+,"[1563291063, 1549654782, 1639371861, 1566385195, 1580905628, 1576524617, 1631533771, 1599135352, 1539155867, 1589313811, 1617282455, 1618935319, 1552760865]",[1624074656]
1639371861,"Flip Race 3DÃ¢ÂÂª!Ã¢ÂÂ¬
 12+",149.5 MB,English,Games,12+,"[1563291063, 1549654782, 1604165895, 1566385195, 1580905628, 1576524617, 1631533771, 1634493780, 1630212034, 6443445570, 1587635995, 1641872655, 1601456265]",[1624074656]
1549654782,"Mix and Drink
 4+",154.6 MB,English,Games,4+,"[1563291063, 6444046198, 6444027875, 6443965891, 6443942254, 6443811898, 6443619342, 1530894338, 1559284000, 1554009649, 1559292999, 1530162419, 1544184294]",[1624074656]
1632311040,"Trade Boss
 4+",58.4 MB,English,Games,4+,"[1225221447, 1594071061, 6478108250, 6474616091, 6502401286, 6447980366, 6460979531, 6469692421, 1630350710, 1620868256, 6445845604, 1638897793, 1449607001]",[1624074656]
1606704781,"Idle Fish - Aquarium Games
 4+",144 MB,"English, French, German, Italian, Portuguese, Russian, Spanish",Games,4+,"[1540545857, 651453076, 1148931033, 834255500, 1181697964, 1061896024, 1636072966, 1559634867, 1530324073, 1605388852, 1585080581, 1619717984, 1451822510]","[1624074656, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1542564543, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1566385195,"Fashion MasterÃ¢ÂÂª!Ã¢ÂÂ¬
 4+",155 MB,English,Games,4+,"[1563291063, 1549654782, 1639371861, 1604165895, 1580905628, 1576524617, 1631533771, 1563189344, 1565334766, 1565999840, 1567885979, 1575164007, 1564140911]",[1624074656]
1621142768,"Collar Problem
 4+",144.4 MB,English,Games,4+,"[1598355334, 1624442097, 6502289123, 1598596707, 1625845626, 1600693029, 1607088381, 1621280985, 6478103046, 6502685400, 6480218717, 6479300349, 6499269692]",[1624074656]
1599901598,"Map Wars
 9+",195.9 MB,"English, Arabic, Catalan, French, German, Japanese, Korean, Polish, Russian, Simplified Chinese, Spanish",Games,9+,"[1706633744, 1368995698, 1454515001, 6444295551, 1552072757, 1279794054, 1594641621, 1489276662, 1597697423]","[1624074656, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1480404481,"Pocket Army
 12+",77.4 MB,"English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish",Games,12+,"[666338808, 1436060599, 1437378892, 1454415613, 1551234355, 1436750547, 1561178322, 1501328751, 1489446013, 1291919749, 1603047036, 1529273553, 1597693033]","[1624074656, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1631428851, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1623879780,"Flower Parade
 4+",360.9 MB,English,Games,4+,"[988899529, 1600619265, 1532709429, 1567250466, 1550563698, 1532111045, 1585942750, 1619292131, 6474343990, 1624068902, 1625286033, 1627204947, 1612478647]",[1624074656]
1604741999,"Idle Funeral Tycoon
 9+",215.9 MB,"English, French, German, Japanese, Korean, Simplified Chinese, Spanish, Traditional Chinese",Games,9+,"[1604742001, 6447233968, 1617619084, 1466034711, 1558131025, 1593645498, 1632895323, 1671722200]","[1624074656, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1571039208, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852, 1605388852]"
1629581328,"Takeaway Coffee
 4+",142.1 MB,English,Games,4+,"[1377644184, 1539398998, 6443809589, 1615584613, 1557018816, 1541885475, 1615573224, 1631126073, 1619105268, 1627076739, 1633093365, 1628302219, 1630650477]",[1624074656]
1172501360,"Bus Simulation 2017
 4+",502.2 MB,English,Games,4+,"[1565171853, 1370599950, 1608789604, 1611978184, 1605388852, 1643294506, 1600367795, 1617808660, 1543581137, 1447518030, 1635046673, 1609052762, 1523811300]","[1370599950, 1631311380, 6479435323, 6446139013, 1643294506, 1643294506, 1643294506, 1617808660, 1608789604, 1608789604, 1543581137, 1611978184, 1560830833, 1172501360, 1611978184, 1643294506, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1605388852, 1605388852, 1172501360, 1370599950, 1611978184, 1611978184, 1605388852, 1370599950, 1370599950, 1611978184, 1605388852, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1608789604, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1611978184, 1611978184, 1643294506, 1370599950, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1643294506, 1611978184, 1600367795, 1142099449, 1580600777, 1643294506, 1608789604, 1370599950, 1600367795, 1629904853, 1370599950, 1606704781, 1480404481, 1643294506, 1172501360, 1370599950, 1611978184, 1611978184, 1643294506, 1370599950, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1608789604, 1608789604, 1611978184, 1643294506, 1172501360, 1640123305, 1608789604, 1611978184, 1643294506, 1173225097, 1370599950, 1608789604, 1643294506, 1611978184, 1172501360, 1608789604, 1611978184, 1370599950, 1568434949, 1608789604, 1370599950, 1370599950, 1605388852, 1605388852, 1172501360, 1370599950, 1608789604, 1611978184, 1605388852, 1172501360, 1608789604, 1608789604, 1611978184, 1643294506, 1605388852, 1172501360, 1611978184, 1611978184, 1643294506, 1608789604, 1172501360, 1370599950, 1611978184, 1643294506]"
1608789604,"Airport Fire Truck Simulation
 4+",280.6 MB,English,Games,4+,"[1565171853, 1172501360, 1370599950, 1611978184, 1605388852, 1643294506, 1600367795, 1580600777, 1607094402, 1666856836, 1613108259, 1642704702, 6447238927]","[1370599950, 1611978184, 6446139013, 1643294506, 1643294506, 1643294506, 1600367795, 1617808660, 1605388852, 1543581137, 1611978184, 1560830833, 1370599950, 1172501360, 1643294506, 1605388852, 1546598842, 1370599950, 1611978184, 1643294506, 1605388852, 1605388852, 1370599950, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1611978184, 1611978184, 1643294506, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1605388852, 1370599950, 1611978184, 1605388852, 1643294506, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1172501360, 1611978184, 1605388852, 1605388852, 1643294506, 1172501360, 1643294506, 1643294506, 1600367795, 1605388852, 1613108259, 1580600777, 1643294506, 1370599950, 1600367795, 1611978184, 1172501360, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852, 1605757785, 1172501360, 1611978184, 1643294506, 1605388852, 1629371699, 1172501360, 1611978184, 1605388852, 1643294506, 1644160969, 1172501360, 1611978184, 1643294506, 1605388852, 1575419096, 1370599950, 1611978184, 1605388852, 1605388852, 1606868055, 1370599950, 1643294506, 1611978184, 1605388852, 1172501360, 1611978184, 1370599950, 1643294506, 1568434949, 1605388852, 1370599950, 1611978184, 1605388852, 1643294506, 1643294506, 1172501360, 1611978184, 1643294506, 1605388852, 1605388852, 1370599950, 1611978184, 1643294506, 1605388852, 1370599950, 1172501360, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1611978184, 1643294506, 1605388852]"
1611978184,"Bus Simulator: Antalya
 4+",714.3 MB,English,Games,4+,"[1565171853, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1600367795, 1607645806, 1479279143, 1202327223, 1606493379, 6446436819, 1459075356]","[1370599950, 1631311380, 6446139013, 1643294506, 1643294506, 1643294506, 1600367795, 1370599950, 1608789604, 1605388852, 1643294506, 1370599950, 1172501360, 1611978184, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1172501360, 1172501360, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1643294506, 1600367795, 1605388852, 1643294506, 1608789604, 1370599950, 1600367795, 1172501360, 1629904853, 1172501360, 1370599950, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1605388852, 1643294506, 1644160969, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1640123305, 1605388852, 1643294506, 1606868055, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1608789604, 1370599950, 1643294506, 1605388852, 1172501360, 1608789604, 1608789604, 1605388852, 1643294506, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1172501360, 1370599950, 1608789604, 1643294506, 1605388852, 1370599950, 1172501360, 1608789604, 1643294506, 1605388852, 1605388852, 1172501360, 1370599950, 1643294506, 1605388852]"
1605388852,"Idle War - Conquer Land
 4+",74.3 MB,English,Games,4+,"[1565171853, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1600367795, 1542564543, 1606704781, 1629904853, 1599901598, 1480404481, 1604741999]","[1370599950, 1608789604, 1611978184, 1643294506, 1643294506, 1600367795, 1600367795, 1370599950, 1608789604, 1543581137, 1643294506, 1370599950, 1172501360, 1172501360, 1611978184, 1643294506, 1546598842, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1643294506, 1611978184, 1600367795, 1643294506, 1608789604, 1370599950, 1600367795, 1611978184, 1172501360, 1542564543, 1608789604, 1172501360, 1370599950, 1599901598, 1606704781, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1644160969, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1606868055, 1370599950, 1608789604, 1643294506, 1611978184, 1172501360, 1608789604, 1611978184, 1370599950, 1643294506, 1172501360, 1608789604, 1370599950, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1172501360, 1370599950, 1608789604, 1611978184, 1643294506, 1370599950, 1172501360, 1608789604, 1611978184, 1643294506, 1608789604, 1172501360, 1370599950, 1611978184, 1643294506]"
1450192877,"Cargo Simulator 2021
 4+",312.2 MB,English,Games,4+,"[914333173, 1482248617, 1560082743, 1623578558, 1554098475, 1524142399, 1571017591]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
1560082743,"Silkroad Truck Simulator
 4+",256.7 MB,English,Games,4+,"[1560082745, 1600438541, 1585606085, 1563686123, 1571017591, 1482248617, 1610927423, 1200680725, 1573488518, 1124342836]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1571017591, 1370599950, 1525518430, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
1571017591,"Truck Simulator Game 2021
 4+",610.9 MB,English,Games,4+,"[1302039019, 1479465939, 1536909520, 1462943619, 1517379581, 1543981411, 1599681958, 1560082743, 1573488518, 1572826696, 1398239475, 1521470768, 1609032724]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
1168278531,"Truckers of Europe
 4+",185.8 MB,English,Games,4+,"[965795945, 1630315603, 1373739355, 1560082743, 1610550749, 1450192877, 1482248617, 993248121, 1398239475]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
1482248617,"Truck World: Euro & American
 4+",320.5 MB,English,Games,4+,"[1082649117, 1484622401, 1504760106, 1274893947, 1321833316, 1481452575, 1623578558, 1588403178, 1612460128, 1481953372, 1570294928, 1568349748]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
1398239475,"Cargo Delivery Company Truck
 4+",120.5 MB,English,Games,4+,"[1457035209, 1071720363, 1478400899, 1253458636, 1435696237, 1527268921, 1450909667, 1575576285, 1610550749, 1570966546, 1609032724, 1633495355, 1626647691]","[1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1571017591, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950, 1370599950]"
6503139450,"Word HuntingÃ¢ÂÂª!Ã¢ÂÂ¬
 4+",153.8 MB,English,Games,4+,"[399810241, 6450942989, 552812663, 535510376, 6443921773, 1089801272, 445278585]",[1370599950]
535510376,"Football Logo Quiz
 4+",103 MB,English,Games,4+,"[399810241, 6450942989, 552812663, 6443921773, 6503139450, 1089801272, 445278585, 1312880369, 705126311, 1533521575, 1326176932, 1660188840, 648842302]",[1631311380]
6443921773,"Traffic Loop 3D
 4+",204.8 MB,English,Games,4+,"[399810241, 6450942989, 552812663, 535510376, 6503139450, 1089801272, 445278585, 6443488710, 1628093668, 1638892026, 1643409051, 1660755395, 6443482185]",[1631311380]
552812663,"Football Players Quiz
 4+",106.3 MB,English,Games,4+,"[399810241, 6450942989, 535510376, 6443921773, 6503139450, 1089801272, 445278585, 1470375210, 952888619, 1612033620, 1540968713, 6477158862, 1149293103]",[1631311380]
6450942989,"Crossword Puzzle 3D
 9+",370.5 MB,English,Games,9+,"[399810241, 552812663, 535510376, 6443921773, 6503139450, 1089801272, 445278585, 1612260403, 1669194903, 6444708561, 1536573251, 1667521786, 6449256872]",[1631311380]
1089801272,"Rush-Hour
 4+",60.3 MB,English,Games,4+,"[399810241, 6450942989, 552812663, 535510376, 6443921773, 6503139450, 445278585, 1367121114, 1551706716, 1574323163, 1599326279, 1436899140, 1483904390]",[1631311380]
1585634105,"Elevator Rescue
 4+",117.9 MB,English,Games,4+,"[1571036112, 1588222235, 6444514057, 1597279982, 1606403930, 1587300661, 6459477959, 1631311380, 1536923243, 1540969008, 994776612, 1585113529, 1608759220]",[1631311380]
6443679138,"Thrive Cars
 4+",80.2 MB,English,Games,4+,"[1503535167, 1610301539, 1619503497, 1621102039, 1555648992, 1586798029, 1571487962, 6443772436, 6444722852, 6443985243, 1671125417, 6444265844, 1633246271]",[1631311380]
1401861719,"Hotel Mania
 4+",264.4 MB,English,Games,4+,"[955438690, 648251086, 600182564, 926245484, 808806831, 1485156038, 1464667305, 6446634341, 6445832921, 6476265904, 6475956640, 1612816547, 788506578]",[1631311380]
1630630638,"Fit to Sit
 4+",66.9 MB,English,Games,4+,"[1598734806, 1667389248, 1598734654, 1623775269, 1605795244, 1611875168, 1615283315, 1626118589, 1620810408, 1631099691, 1627204932, 1619506346, 1631527551]",[1608789604]
