App ID,App Name,App Size,App Languages,App Category,App Age Rating,Recommended IDs,Parent ID
1623152817,"Garbage Truck Simulator 2024
 4+",396 MB,English,Games,4+,"[1610507013, 1621662921, 6443670985, 1660540364, 1612058541, 1616310471, 1628089698, 1565328463, 1568442289, 1613360909, 1590480536, 1572271500, 6444562539]",[1608939055]
1550483828,"ABC Discovery City
 4+",426.8 MB,English,Games,4+,"[1252236984, 1510191163, 1252236985, 1517192630, 1496878388, 1633917724, 1554469604, 996456981, 1490374995, 1613360909, 6468808429]",[1608939055]
6459365537,"Alien Catcher:Alien Games
 17+",186.1 MB,English,Games,17+,"[1680111476, 6452722808, 6448002423, 6450978716, 6447049845, 6448450865, 6474509840, 1672641981, 1669074794, 6469341268, 1583544424, 6448754078]",[6450978716]
1541417559,"NextSchool
 4+",92.9 MB,"English, Catalan, French, German, Italian, Polish, Portuguese, Simplified Chinese, Spanish",Education,4+,"[1163198182, 1514111150, 1584381959, 1469717349, 6449927637, 1534555611, 1638368411, 6465175666, 1434285559, 1306840705, 581373862, 926186904, 1586845569]",[6450978716]
6452722808,"Antistress Popit Relaxing Toys
 17+",380 MB,English,Games,17+,"[1680111476, 6459365537, 6448002423, 6450978716, 6447049845, 6448450865, 6467118520, 6443625107, 1601838852, 6451473306, 6467607556, 1636458349]",[6450978716]
1534555611,"Fairbook
 4+",62 MB,German,Productivity,4+,"[1163198182, 1514111150, 1584381959, 1469717349, 6449927637, 1541417559, 1638368411, 1209092616, 1577352759, 1046234438, 1186862392, 415038787, 697927927]",[6450978716]
6447049845,"Dress Up: Fashion Makeup Games
 17+",425.1 MB,English,Games,17+,"[1680111476, 6459365537, 6452722808, 6448002423, 6450978716, 6448450865, 1664670229, 1644485848, 1645246612, 1606709729, 6448789917, 6446941599]",[6450978716]
6448450865,"Catch & Shoot Throw Ball 2023
 4+",129.7 MB,English,Games,4+,"[1680111476, 6459365537, 6452722808, 6448002423, 6450978716, 6447049845, 1407628949, 6449589207, 1614419965, 1456837031, 1659388565, 1594186141]",[6450978716]
6448002423,"Parking Jam 3D:Traffic Car Out
 4+",157 MB,English,Games,4+,"[1680111476, 6459365537, 6452722808, 6450978716, 6447049845, 6448450865, 6467000021, 6469008114, 6446244111, 6451200594, 6472253874, 6477999641]",[6450978716]
6443918882,"Police Officer: Cop Duty Games
 12+",425.6 MB,"English, French, German, Japanese, Korean, Simplified Chinese, Spanish, Traditional Chinese",Games,12+,"[1602818890, 6468569984, 1660021923, 1669477100, 1609770282, 1630343560, 1602818888, 6477296291, 6450953329, 1587321371, 1665050502, 6448844831, 1592676498]",[6450978716]
6447241301,"Donut Stack Run: Donut Games
 4+",283.9 MB,"English, French, German, Japanese, Korean, Simplified Chinese, Spanish, Traditional Chinese",Games,4+,"[1679912647, 6473403353, 6474170208, 6478008660, 6472413222, 6502341880, 6464289583, 1661616947, 1639304796, 6444333005, 1620193222, 1645084522, 1627104064]",[6450978716]
1616942388,"Slap The Cake
 4+",188.1 MB,English,Games,4+,"[1612068186, 1630762209, 1631867463, 1621562597, 1612447089, 1632040551, 6443753107, 1607321805, 1608373580, 1610736076, 1671486095, 1599111333, 1620536996]",[6450978716]
1642587665,"Jelly Cake Run
 4+",125.1 MB,English,Games,4+,"[1549023239, 1628669243, 1580996594, 1601061167, 1578351562, 1592762627, 1576033229, 1638688836, 1624027596, 1635935766, 1643877828, 1598734654, 1612241532]",[6450978716]
1623342491,"Chocolate Candy Maker Factory
 4+",203.8 MB,English,Games,4+,"[1490388101, 1605946771, 1584076729, 1593569087, 1582628869, 1590147040, 1630910331, 1645494160, 6450953672, 1590090973, 1541281799, 6473403593, 1630132666]",[6450978716]
1617546994,"Face Puzzle 3D
 4+",127.9 MB,English,Games,4+,"[1596791799, 1608018630, 1625837319, 1613192129, 1618991759, 1613191260, 1631948878, 1613732397, 1605744784, 1614421744, 1620875601, 1601492820, 1585306684]",[1638368411]
1514111150,"e-guest
 4+",34 MB,German,Food & Drink,4+,"[1163198182, 1584381959, 1469717349, 6449927637, 1541417559, 1534555611, 1638368411, 471350624, 1050113504, 1496402756, 1521284373, 1474800815, 1540110972]",[1638368411]
1584381959,"Kumho Tire Europe
 12+",40.5 MB,"English, French, German, Italian, Spanish",Lifestyle,12+,"[1163198182, 1514111150, 1469717349, 6449927637, 1541417559, 1534555611, 1638368411, 1038423946, 1525508080, 1530838231, 6466782351, 1570110927, 1249232597]",[1638368411]
1625837319,"Croissant Run
 4+",133.8 MB,English,Games,4+,"[1596791799, 1608018630, 1613192129, 1618991759, 1617546994, 1613191260, 1631948878, 6444067149, 1640236377, 1597913299, 1517520844, 1590768385, 1631502988]",[1638368411]
1469717349,"AutoSL
 4+",39.4 MB,"English, Dutch, French, German, Italian, Portuguese",Shopping,4+,"[1163198182, 1514111150, 1584381959, 6449927637, 1541417559, 1534555611, 1638368411, 1667318474, 1671756935, 1605362056, 1663213269, 1589244730, 1608305277]",[1638368411]
6449927637,"TasteSicily
 4+",36.6 MB,German,Food & Drink,4+,"[1163198182, 1514111150, 1584381959, 1469717349, 1541417559, 1534555611, 1638368411, 6449405643, 1495204505, 401226920, 1536748369, 6451266204, 1600237560]",[1638368411]
1572281376,"UNIPOR
 4+",124.6 MB,English,Productivity,4+,"[1572281378, 860560312, 6448425608, 1640058809, 1356508982, 6444938861, 1501478402]",[1638368411]
1621876107,"HelloMateo
 4+",28.9 MB,English,Productivity,4+,"[1621876109, 1534542670, 1547461878, 1455983494, 1478229306, 1439846484, 6446850466]",[1638368411]
1540047756,"netfiles
 4+",99 MB,"English, German",Business,4+,"[549442379, 943078082, 1132113975, 6446952212, 6451135455, 1605693530, 1636603154, 1584864082]",[1638368411]
604928763,"impulse ????? f????r Unternehmer
 4+",119 MB,"English, Danish, Dutch, French, German, Italian, Norwegian Bokm????l, Portuguese, Russian",Business,4+,"[604928766, 862410158, 1487959084, 901379993, 1560673064, 1531074456, 378816763]",[1638368411]
6479299728,"ECD Kaufland
 4+",57.4 MB,"English, French, German, Italian, Polish, Spanish",Productivity,4+,"[1070239293, 1515906948, 1486158117, 1535654207, 1566536179, 1571668921, 1510911385, 1501337869, 1489194001, 1503307727, 719629949, 1574938968, 1643674034]",[1638368411]
1454022156,"RO-KA-TECH
 4+",29.3 MB,"English, German",Business,4+,"[335208623, 1242758514, 1607469616, 1638092562, 1074256338, 1478097489, 1488316138, 659299127, 562559424, 1089546209, 731738076, 1445018576, 1668145786]",[1638368411]
1240637373,"Fusion POS
 4+",24.5 MB,English,Food & Drink,4+,"[1458586558, 1485360740, 6473258776, 1552368819, 1552668841, 1528959860, 1515566142, 1484522874, 6484271766, 1610517709, 6443776210, 1521859089, 1537538530]",[1050487285]
1485360740,"Fusion Kitchen
 4+",221.8 MB,English,Food & Drink,4+,"[1458586558, 1240637373, 6473258776, 1552368819, 1552668841, 1528959860, 1515566142, 1546498918, 1473144703, 1572826611, 1503181406, 1615956000, 1445297158]",[6450537398]
1552368819,"Desi Chatkharay
 4+",18.5 MB,English,Food & Drink,4+,"[1458586558, 1240637373, 1485360740, 6473258776, 1552668841, 1528959860, 1515566142, 6466301616, 1661763325, 6467040894, 1615285109, 1586117723, 6443444495]",[6450537398]
1591727542,"Oho?????!?????
 4+",35.4 MB,English,Food & Drink,4+,"[1577792145, 1590336807, 1533561058, 1341657874, 1449233193, 1597443504, 1526791835, 1375857792]",[6450537398]
6473258776,"German Kebap Haus
 4+",20.1 MB,English,Food & Drink,4+,"[1458586558, 1240637373, 1485360740, 1552368819, 1552668841, 1528959860, 1515566142, 6477333217, 1565345547, 1493927296, 1473144703, 1628074020, 1453151220]",[6450537398]
1341657874,"Freshket
 4+",102 MB,"English, Thai",Food & Drink,4+,"[1341657873, 1442759324, 1417127222, 1526791835, 1597443504, 1526792302, 1449233193, 1591727542, 1533561058]",[6450537398]
1528959860,"Dosa Kada
 4+",17.9 MB,English,Food & Drink,4+,"[1458586558, 1240637373, 1485360740, 6473258776, 1552368819, 1552668841, 1515566142, 6484271952, 1572946907, 1609207897, 6463131855, 1537962792, 6456454065]",[6450537398]
6450190152,"Food Wise
 4+",26.4 MB,English,Food & Drink,4+,"[1692237312, 1614467828, 6446815864, 1581648670, 6451331524, 6480015603, 1582166713]",[6450537398]
1552668841,"Peri Peri Grill
 4+",22.2 MB,English,Food & Drink,4+,"[1458586558, 1240637373, 1485360740, 6473258776, 1552368819, 1528959860, 1515566142, 1563546680, 1483598736, 6447529958, 1620118275, 1448349321, 1496687398]",[1563098481]
1449233193,"1112 Delivery
 4+",75.1 MB,"English, Thai",Food & Drink,4+,"[433351738, 1033213872, 1553427962, 1535180036, 1588071316, 6450500247, 1476054634, 1526791835, 1128655543, 1341554524, 1522421731, 879303325, 1459079457]",[1563098481]
1526791835,"Robinhood Food, Ride & More
 4+",258.2 MB,"English, Thai",Food & Drink,4+,"[1526792137, 1526792302, 1550249719, 879303325, 1076238296, 1553427962, 1449233193, 1033213872, 1588071316]",[1563098481]
1533561058,"Yindii - Sustainable Food App
 4+",71.6 MB,English,Food & Drink,4+,"[1570392025, 6444361731, 1597443504, 1591727542, 1662451643, 1526791835, 1341657874, 1535891762]",[1563098481]
1138676591,"????????????e - ??????????????????????????????????????????????????????????
 4+",96.3 MB,Simplified Chinese,Productivity,4+,"[1138675930, 1507935157, 1156790320, 525948568, 1622929795, 992421675, 1191390720, 1597392088]",[1563098481]
1088519648,"?????????????????-????????????????????????????????????????????????????????????????????????????????????????????????????????????????
 4+",209.8 MB,"English, Simplified Chinese",Productivity,4+,"[1088519647, 1510523681, 1359665567, 1106335196, 951557393, 1435122455, 6473224198, 1602532039]",[1507935157]
1501066856,"??????????????????-??????????????????????????????????
 4+",176.1 MB,Simplified Chinese,Productivity,4+,"[1124320934, 1422586921, 1170765643, 1297108312, 1498297488, 1236005992, 1532652116, 1374021487, 1602532039, 1472686133, 1439661114, 1002390818, 1633181971]",[1507935157]
1374021487,"??????????????????????????????????????????????
 4+",106.2 MB,Simplified Chinese,Productivity,4+,"[1058507663, 1095033470, 1265398724, 1058507664, 1247264708, 1239680288, 1312900623, 1501066856, 1498297488, 1170765643, 1602532039, 1590287724, 1472686133]",[1507935157]
1602532039,"????????????????????????-????????????????????????????????????????????????????????????????
 4+",44.1 MB,English,Productivity,4+,"[1602532041, 1618348331, 6444180763, 1663139884, 1633181971, 6499134545, 1620819669, 523486715, 1590287724, 1374021487, 1170765643, 1501066856, 1047062776]",[1507935157]
6445806100,"????????????cnki-??????????????????????????????????????????????????????????
 4+",20.3 MB,"English, Simplified Chinese",Productivity,4+,"[1635092243, 6444396194, 6451333870, 1645644467, 6447676025, 1603045684, 1600901406, 1669879414, 1214302139, 6447243908]",[1507935157]
1558593942,"????????????????????????-????????????????????????????????????,??????????????????????????????????????????????
 4+",8.7 MB,Simplified Chinese,Productivity,4+,"[1554805470, 715478161, 1114371630, 1428228300, 1467852587, 547166701, 1559475886]",[1507935157]
1156790320,"????????????-???????????????????????????????????????????????????????????????????????????
 4+",36.7 MB,"English, Simplified Chinese",Productivity,4+,"[1156790319, 1622929795, 760171159, 1474185766, 525948568, 931153512, 1187797006]",[1507935157]
1507935157,"????????????e
 4+",105.5 MB,Simplified Chinese,Productivity,4+,"[1138675930, 1138676591, 1088519648, 1501066856, 1374021487, 1602532039, 6445806100, 1558593942]",[1138676591]
525948568,"Tita - OKR ????????????????????????????????????????
 4+",58.2 MB,English,Productivity,4+,"[525948751, 1118290445, 1484622279, 1556021930, 1644326889, 946712292, 919808188, 1156790320, 1484045382, 1187797006, 1554845287]",[1138676591]
1622929795,"??????????????????????????????????
 17+",25.6 MB,"English, Simplified Chinese",Productivity,17+,"[1515226433, 1516563230, 1156790320, 1085414306, 525948568, 6446980606, 1180904332, 1400133654]",[1138676591]
1191390720,"??????????????????????????????????
 4+",130.9 MB,"English, Simplified Chinese, Traditional Chinese",Productivity,4+,"[1121542387, 1633871849, 1597392088, 1550874842, 1187797006, 1624867585, 1002390818]",[1138676591]
992421675,"??????????????????????????????????
 17+",102.9 MB,"English, Simplified Chinese",Productivity,17+,"[496791186, 1026734536, 939494230, 1362478936, 1477809062, 1373665334, 1460763739, 1583506892, 1590106894, 1565712498, 1245630729, 1577139874, 1086617993]",[1138676591]
1597392088,"????????????-??????????????????????????????????????????????????????????????????????
 4+",287.5 MB,Simplified Chinese,Productivity,4+,"[1296559827, 1296559828, 1191390720, 1544040039, 1596868857, 1550874842, 1187797006, 1582805051]",[1138676591]
1517017687,"Wine & Spirits
 17+",56.4 MB,English,Food & Drink,17+,"[1464891094, 1504933616, 1578220171, 6478655848, 1469190797, 1489577418, 1469188805, 1499998318, 1592093109, 1442580202, 1642924492, 1661126423, 1484630508]",[1138676591]
1504933616,"Piata9
 12+",87.2 MB,English,Food & Drink,12+,"[1464891094, 1517017687, 1578220171, 6478655848, 1469190797, 1489577418, 1469188805, 1625439034, 1499998318, 1581320431, 1137016841, 1570266263, 1364063438]",[6450994763]
1578220171,"Marty Restaurants
 12+",65.8 MB,English,Food & Drink,12+,"[1464891094, 1517017687, 1504933616, 6478655848, 1469190797, 1489577418, 1469188805, 1543006442, 1620311976, 6471924513, 1627570406, 1611513643, 1499998318]",[6450994763]
1448233376,"A-CHAMPS ROXPro
 4+",123.2 MB,"English, German, Spanish",Sports,4+,"[1745663722, 1213524230, 1531715160, 1627711282, 692671007, 1568995326, 1558208781]",[6450994763]
6475028292,"DarkHorse AI
 4+",20 MB,English,Sports,4+,"[1547249879, 1588009700, 1587561086, 1630305509, 6469838205, 1634322524, 6471849205]",[6450994763]
6478655848,"ZEN SUSHI
 4+",59 MB,English,Food & Drink,4+,"[1464891094, 1517017687, 1504933616, 1578220171, 1469190797, 1489577418, 1469188805, 6446234011, 6476571276, 1672365769, 6450893567, 1558222641, 1499998318]",[6450994763]
6471924513,"Adi H????dean
 17+",49.3 MB,English,Food & Drink,17+,"[1716268296, 6476572878, 6477404856, 6475582656, 6474603383, 1642463955, 6450994763, 1634038950]",[6450994763]
1611513643,"Al Capriccio
 4+",34 MB,English,Food & Drink,4+,"[1591404950, 1621340622, 1616799669, 1591415858, 1622357149, 1618895523, 1626438417, 1642463955, 6463741910, 1600497271, 1564238272, 6450994763, 1623188116]",[6450994763]
1548919051,"Ramada Delivery
 4+",27.5 MB,English,Food & Drink,4+,"[543169796, 579587809, 1263018379, 1561582882, 1537394121, 1569023411, 1538957968, 1499998318, 1508498111, 1484630508, 6473385515, 6450994763, 6450397209]",[6450994763]
6476548929,"Pizza Ibiza
 12+",55.6 MB,English,Food & Drink,12+,"[1702272792, 1489445368, 6450994763, 1529743837, 1596609880, 1543006442, 6464049709]",[6450994763]
1538957968,"Basta Grill
 4+",27.1 MB,English,Food & Drink,4+,"[543169796, 579587809, 1263018379, 1561582882, 1537394121, 1548919051, 1569023411, 1576531348, 6472881783, 1633637752, 1590343846, 1523748868, 1278739352]",[6450994763]
1456986292,"Rival Beat
 4+",212.2 MB,English,Sports,4+,"[1616974291, 1659857502, 1500357923, 6474789626, 1587561086, 6444836029, 1580802220]",[6450994763]
1469190797,"American Grill
 4+",82.1 MB,English,Food & Drink,4+,"[1464891094, 1517017687, 1504933616, 1578220171, 6478655848, 1489577418, 1469188805, 1499998318, 1484630508, 1627570406, 1642924492, 1543006442, 1481602829]",[6450994763]
1634167850,"The Scratch Club: Golf Lessons
 4+",28.9 MB,"English, French",Sports,4+,"[1384170513, 1589243137, 1469554372, 1471615863, 1384170514, 1523526305, 1429523070, 1573120841, 1546995664, 1634309990, 1615729281, 1528232235, 369160773]",[1319788909]
1489577418,"Due Fratelli Romania
 4+",61.5 MB,English,Food & Drink,4+,"[1464891094, 1517017687, 1504933616, 1578220171, 6478655848, 1469190797, 1469188805, 1570285944, 1574352388, 1570266263, 1137016841, 1510610506, 1619102305]",[1319788909]
6443501692,"La Strada Pizza Store
 4+",12.5 MB,English,Food & Drink,4+,"[1573244990, 1644892269, 1614589012, 1583178688, 6444795184, 1583751378, 6445951189, 6444792345, 1616161166, 6450994763, 1530164080, 6468984348, 1499998318]",[1319788909]
6476980777,"WAH Sandeep Gupta
 17+",61.4 MB,English,Finance,17+,"[1728465593, 6474212294, 6480052378, 1555187639, 6443850324, 1259090253, 6468991931]",[6451003968]
1663506978,"MSR Ticketing: Service Request
 4+",22.8 MB,English,Productivity,4+,"[1492982032, 6451482238, 1457821614, 6449599992, 6476365235, 1576970966, 1049307705, 1596804784, 1543726957, 1523806881, 1605484591]",[6451003968]
1537349012,"NuSmart HRMS
 4+",17.4 MB,English,Business,4+,"[1370801327, 1370801328, 1477809116, 1644328489, 6471397882, 1161382978, 1384915584, 1284278785, 6461417762, 1124245623]",[6451003968]
6444485355,"NSO PTZ
 4+",97.7 MB,English,Productivity,4+,"[1521959407, 6449463742, 6449479991, 1528458588, 6468865272, 1253005792, 1503451690, 1320618078, 1605810422, 359102857, 704551252]",[6451003968]
1582811915,"J Mart
 4+",60.7 MB,English,Business,4+,"[1473590726, 1618428322, 1557085650, 6461727523, 1483775079, 1527621968, 1564893945, 1610962515, 1470205802, 1602587569, 1536888456, 6450032649, 1553742280]","[6451003968, 6451043474]"
1578554687,"COMVEC2021
 17+",42.7 MB,English,Productivity,17+,"[662136165, 1331089695, 1366762799, 1371880139, 1609092888, 1439826598, 1371868594, 1607385343, 1597795602, 1587376033, 1592705366, 1590162992, 1534956404]",[6451003968]
1502973867,"Jefferies Wealth Management
 4+",14.8 MB,English,Finance,4+,"[486948122, 1620227495, 975164890, 1575735244, 1502973462, 1525376803, 1252807835, 1571289005, 1373346931, 6448762211]",[6451043474]
1526205004,"Drag: All-in-one workspace
 4+",41.1 MB,English,Productivity,4+,"[1526205546, 1022785730, 1493334532, 1503985272, 1572835168, 1523646131, 1494092792]",[6451043474]
1620227495,"Jefferies Conferences & Events
 4+",50 MB,English,Finance,4+,"[486948122, 1502973867, 975164890, 1575735244, 6444318900, 1620019261, 1036838006, 1517472217, 1177914297, 967284357]",[6451043474]
1420174052,"ArtiBot.ai
 4+",22 MB,English,Business,4+,"[1045646703, 1504100695, 1670873736, 1542463634, 1488303392, 1630468403, 1257235125, 1386356218]",[6451043474]
6469306192,"Veg e-Mart
 4+",76.7 MB,English,Business,4+,"[1711748455, 1664761296, 6451034812, 6450460287, 1664067033, 1607860542, 6478268730]",[6451043474]
1618428322,"S MART Stores
 4+",60.3 MB,English,Business,4+,"[1473590726, 1557085650, 6461727523, 1483775079, 1527621968, 1582811915, 1564893945, 1475972898, 1003070715, 1466280091, 6470360086, 1539818044, 1499506431]",[6451043474]
1642745581,"Bathiya Legal
 4+",387.4 MB,"English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Lithuanian, Norwegian Bokm????l, Polish, Portuguese, Russian, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",Business,4+,"[1642745583, 6450100515, 6451043474, 1527534559, 1558446593, 1576692577, 1227215545]",[6451043474]
6461727523,"Pothys Mart
 4+",76.3 MB,English,Business,4+,"[1473590726, 1618428322, 1557085650, 1483775079, 1527621968, 1582811915, 1564893945, 1539105647, 1470740631, 6470360086, 1519816104, 1625476895, 1645505827]",[6451043474]
1557085650,"TIPTOP Online shopping App
 4+",58.2 MB,English,Business,4+,"[1473590726, 1618428322, 6461727523, 1483775079, 1527621968, 1582811915, 1564893945, 1455961152, 1589371495, 6451139185, 1638185167, 1555681339, 424499253]",[6451043474]
1483775079,"I MART Supermarket
 4+",75.9 MB,English,Shopping,4+,"[1473590726, 1618428322, 1557085650, 6461727523, 1527621968, 1582811915, 1564893945, 1497253625, 1270798886, 1593412273, 1533682612, 1612045302, 6446317118]",[6451043474]
1527621968,"SK Market Online Grocery
 4+",73.2 MB,English,Shopping,4+,"[1473590726, 1618428322, 1557085650, 6461727523, 1483775079, 1582811915, 1564893945, 1529909849, 6446077490, 1546991831, 6474455118, 1669645728, 1614892138]",[6451043474]
1475449043,"Rentals.ca :) Apartment Finder
 4+",47.7 MB,"English, French",Lifestyle,4+,"[1475449042, 678683201, 1083663440, 1521561102, 301743811, 604024675, 522452356]",[507663846]
1083663440,"PadMapper Apartment Finder
 4+",95.1 MB,English,Lifestyle,4+,"[306301968, 839313249, 678683201, 1475449043, 345957475, 292234839, 726232206]",[507663846]
978214719,"RealMaster-Canada Real Estate
 4+",41.6 MB,"Simplified Chinese, Traditional Chinese",Lifestyle,4+,"[1520043042, 1243568293, 1521561102, 1526631513, 301743811, 1485292110, 1475449043]",[507663846]
678683201,"Zumper - Apartment Finder
 4+",158.5 MB,English,Lifestyle,4+,"[625594035, 1083663440, 345957475, 508163604, 839313249, 1475449043, 292234839]",[507663846]
301743811,"Zoocasa: Real Estate & Homes
 4+",61.5 MB,English,Lifestyle,4+,"[301743814, 1521561102, 978214719, 1475449043, 1488456832, 1604718414, 1021162793]",[507663846]
1502616619,"Vertical Church OTM
 12+",10.7 MB,English,Lifestyle,12+,"[1502616618, 6477801145, 1667985831, 6462335718, 1520479662, 1552969001, 582443948]",[507663846]
1340489709,"Foundation Bible Church
 4+",35.1 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Lifestyle,4+,"[1463416755, 582443948, 605095773, 1477351269, 1483443661, 1488946471, 1441672966]",[507663846]
605095773,"New Light
 4+",34.6 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Lifestyle,4+,"[1435928644, 582443948, 1340489709, 1055466275, 1045300976, 779085047, 1434811708]",[582443948]
845261983,"Vertical.Church
 4+",36.7 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Lifestyle,4+,"[1450976628, 1455673575, 1037092685, 1459431201, 567609035, 582443948, 1502616619]",[582443948]
1521561102,"Condos.ca
 4+",15.9 MB,English,Lifestyle,4+,"[1521561104, 1575369997, 1475449043, 301743811, 978214719, 1488456832, 1604718414, 1321741040]",[582443948]
1271433336,"GC.LIFE
 12+",47.3 MB,English,Lifestyle,12+,"[1671671543, 582443948, 1299269748, 1275252788, 1616519561, 1478771665, 369613188]",[582443948]
1143943894,"PowerPoint Church NC
 4+",37 MB,"English, French, Portuguese, Simplified Chinese, Spanish",Lifestyle,4+,"[1398955075, 346828820, 582443948, 977359139, 787606916, 1161417221, 797094317]",[582443948]
1458847781,"Volleyball Challenge 2023
 4+",790.6 MB,English,Games,4+,"[959922678, 1499483130, 1065495454, 1331881354, 1476057706, 1115190959, 1618906092, 1565513262, 1543636063, 1263407176, 1096513797, 1510097347, 1457441561]",[582443948]
1065495454,"Cz????????ko
 12+",238.8 MB,English,Games,12+,"[959922678, 1458847781, 1499483130, 1331881354, 1476057706, 1115190959, 1618906092, 6479870116, 975040350, 627415270, 666273725, 1670007842, 1153621634]",[582443948]
1499483130,"Football Killer - Soccer Game
 12+",224 MB,English,Games,12+,"[959922678, 1458847781, 1065495454, 1331881354, 1476057706, 1115190959, 1618906092, 1607203223, 1549208647, 1547231917, 6470788083, 1608883660, 1613523263]",[6449940628]
1331881354,"Ski Jump Challenge
 4+",208.3 MB,English,Games,4+,"[959922678, 1458847781, 1499483130, 1065495454, 1476057706, 1115190959, 1618906092, 792931653, 1501721032, 1611269056, 6444520939, 6479870116, 1549670280]",[6449940628]
1476057706,"Crossword Islands
 4+",312.2 MB,English,Games,4+,"[959922678, 1458847781, 1499483130, 1065495454, 1331881354, 1115190959, 1618906092, 595970264, 1219658732, 1226951223, 1566815259, 1560314455, 1466056478]",[6449940628]
1115190959,"Zgadnij co to 2
 12+",46.5 MB,English,Games,12+,"[959922678, 1458847781, 1499483130, 1065495454, 1331881354, 1476057706, 1618906092, 1191097132, 1225524269, 666273725, 1615045598, 1544597385, 1200457881]",[6449940628]
6474730278,"Shoplifting Master
 4+",98.9 MB,English,Games,4+,"[1426743821, 1450502417, 6464372285, 1629878453, 1505395508, 1671347231, 1523509943, 6472180794, 1632722654, 6470770403, 6478600648, 1614868919, 6445819130]",[6449940628]
1537957124,"Sky Bomber 3D
 4+",45.8 MB,English,Games,4+,"[1523367113, 1624908659, 6480405768, 1495639440, 6443697234, 1563893780, 1597913239, 1615361359, 1553736080, 1515927610, 6444803938, 6479269808, 6480300062]","[6449940628, 1548589082]"
6450392343,"Fancy Rollers
 4+",141.8 MB,English,Games,4+,"[1645828787, 6447466573, 1645828455, 1660364650, 6468807187, 6462471263, 1672740722, 6473180911, 6443849969, 6450354125, 6448014968, 6446172162, 6443545129]",[6449940628]
1086477032,"Perfec?????!?????
 4+",16.6 MB,English,Games,4+,"[1086390328, 1497851291, 6444069602, 6444803938, 6464299442, 1606837448, 6443831612]",[6449940628]
1549359291,"JKYog Quotes
 12+",16.5 MB,English,Lifestyle,12+,"[697996576, 6463116386, 697996573, 6464107141, 1326446445, 1139480338, 6458535406, 1618578914, 1434677397]",[6449940628]
1380230541,"Jump n'Hoop
 12+",110.6 MB,English,Games,12+,"[492945915, 1245615580, 1318177580, 1466746313, 955003841, 1462623498, 1162622110, 1592854567, 1601584962, 1600212610, 6444388192, 1636749173, 1620852261]",[6449940628]
6463116386,"Radha Krishna Bhakti by JKYog
 4+",103.1 MB,English,Health & Fitness,4+,"[697996576, 697996573, 1549359291, 1660982220, 1584307762, 1234160250, 6475540098, 1151716464, 6450008773]","[697996573, 1548021882]"
1519473620,"Kripalu Nidhi
 4+",81 MB,"English, French, Hindi",Lifestyle,4+,"[1459480013, 1550903165, 1455984408, 1546256512, 1302634740, 1510821706, 1640870281, 1473959543]",[697996573]
1550903165,"Sanatan Vedic Dharm
 4+",72.9 MB,"English, Hindi",Lifestyle,4+,"[1459480013, 1519473620, 6470055164, 6461727085, 1455984408, 1552167210, 1182051318, 1510821706]",[697996573]
6455040301,"Orbital Sword
 4+",192.5 MB,English,Games,4+,"[1591698935, 1594039312, 1611472649, 6467304843, 1592998732, 1610020820, 1611656403, 6452676308, 6473383622, 6480310090, 1673348836, 6459884775, 6449435075]",[697996573]
1455984408,"Divine Club
 4+",76.1 MB,English,Lifestyle,4+,"[1455984407, 1519473620, 1550903165, 1555296670, 1542935154, 1632860287, 6477289596]",[697996573]
1546256512,"ShivYog Sanatan
 17+",61.6 MB,English,Lifestyle,17+,"[1328118460, 1501801980, 6478176858, 1023343296, 1510821706, 1082589580, 1362178166, 1550903165, 1519473620]",[697996573]
1627048826,"Datta Peetham
 4+",45.8 MB,English,Lifestyle,4+,"[549092019, 990901195, 583564306, 1194360645, 650499507, 1100844162, 1175912519, 6444028378, 1584561083, 1584552843, 554628508, 1631165557, 6449081162]",[697996573]
1643644384,"SGS Ramayan
 4+",49.8 MB,English,Lifestyle,4+,"[549092019, 990901195, 583564306, 1194360645, 650499507, 1100844162, 1175912519, 1555950748, 1542935154, 1631165557, 1463469566, 1602882382, 1644477096]",[697996573]
723642675,"MyPinPoint Greenkeeper
 4+",1.1 MB,English,Sports,4+,"[1551810043, 723667514, 1566369520, 6450484280, 1125323374, 1338011733, 1447814463, 1520809765]",[697996573]
1661496913,"The AIGWO Tickets App
 4+",49.7 MB,English,Sports,4+,"[378489775, 658257516, 1560596832, 1525848585, 6472713519, 1125323374, 1585796535, 1480685304, 6444181244, 1625059923]",[723667514]
6478023386,"Bull Valley Golf Club
 4+",5.4 MB,English,Sports,4+,"[1731400920, 6477713692, 6459061175, 1600139907, 1045110055, 6449038299, 1506993260]",[723667514]
1338011733,"PowaKaddy
 4+",24 MB,English,Sports,4+,"[342537815, 342537812, 1520474332, 1045075764, 6477780082, 1125323374, 449822445, 606152821, 1520073220, 1164049491]","[723667514, 723642675]"
